Time,Amplitude
0.25275,0.662566124699487
0.253,0.6765703117330436
0.25325,0.6914174249619653
0.2535,0.7061036393096579
0.25375,0.7206251504601918
0.254,0.7349781756137326
0.25425,0.7491589542386866
0.2545,0.7641637488205331
0.25475,0.7789888456071056
0.255,0.7946305553502764
0.25525,0.8100852140438584
0.2555,0.8263491836576192
0.25575,0.8441188528672454
0.256,0.8626906377801933
0.25625,0.8826609826571826
0.2565,0.9048263606293659
0.25675,0.9291832744108394
0.257,0.9554282570066017
0.25725,0.983357872415608
0.2575,1.0126987163289827
0.25775,1.043057416823117
0.258,1.074120635047639
0.25825,1.105555065908061
0.2585,1.1368574387430168
0.25875,1.1675245179959672
0.259,1.197053103881212
0.25925,1.225040033044161
0.2595,1.2517821792156845
0.25975,1.2742764538604343
0.26,1.294519806819067
0.26025,1.310509226944175
0.2605,1.3212417427298906
0.26075,1.3267144229349837
0.261,1.3269243771993948
0.26125,1.3208687566540391
0.2615,1.3115447545238321
0.26175,1.2989496067237596
0.262,1.2850805924479403
0.26225,1.26873503475157
0.2625,1.2522103011255694
0.26275,1.235703804063959
0.263,1.2197130016237225
0.26325,1.2047353979771611
0.2635,1.1909585439565917
0.26375,1.1787100375912747
0.264,1.1682575246365192
0.26425,1.1595086990948305
0.2645,1.1523613037290321
0.26475,1.1445131305672216
0.265,1.1335620213995632
0.26525,1.1177058682666867
0.2655,1.0957426139397444
0.26575,1.0674702523919395
0.266,1.0318868292614838
0.26625,0.9939904423058852
0.2665,0.9677792418474837
0.26675,0.9672514312101543
0.267,1.0064052671471055
0.26725,1.0912390602596629
0.2675,1.2311611754069967
0.26775,1.4289400321067065
0.268,1.6868041049261497
0.26825,1.9493419238645135
0.2685,2.1595520747255015
0.26875,2.281433199480566
0.269,2.2889839966226546
0.26925,2.186203221510379
0.2695,1.9760896867025255
0.26975,1.7066422622828865
0.27,1.4308598761753109
0.27025,1.1832415144489192
0.2705,0.9902862216134619
0.27075,0.8624931009047105
0.271,0.8023613145598516
0.27125,0.7948900840828428
0.2715,0.8240786904996519
0.27175,0.871926474603347
0.272,0.925432837188976
0.27225,0.9715972392782164
0.2725,1.0044192023336955
0.27275,1.0238983084630089
0.273,1.0330342006123132
0.27325,1.037326582749558
0.2735,1.038175220037195
0.27375,1.0373799389944391
0.274,1.0360406276489673
0.27425,1.035057235678083
0.2745,1.0349297745392527
0.27475,1.0358583175900478
0.275,1.0376430001974217
0.27525,1.040114019836306
0.2755,1.0435716361775154
0.27575,1.0480361711649269
0.276,1.0533480090819016
0.27625,1.059717596606974
0.2765,1.0668454428587169
0.27675,1.0746321194298711
0.277,1.0834782604106081
0.27725,1.0917845624010236
0.2775,1.1007517845127668
0.27775,1.1103807483598742
0.278,1.1186723380387038
0.27825,1.1266275000970962
0.2785,1.1342472434926345
0.27875,1.140532639540079
0.279,1.1444848218479493
0.27925,1.1471049862442941
0.2795,1.1473943906915582
0.27975,1.144354355190698
0.28,1.139986261674422
0.28025,1.131291553889656
0.2805,1.120271737269169
0.28075,1.1059283787924872
0.281,1.0882631068359485
0.28125,1.0672776110121083
0.2815,1.0429736419983324
0.28175,1.014353011354736
0.282,0.9834175913314367
0.28225,0.9491693146651096
0.2825,0.9126101743649813
0.28275,0.874742223488135
0.283,0.8335675749043543
0.28325,0.7910884010503166
0.2835,0.7483069336733764
0.28375,0.7032254635648166
0.284,0.6588463402827255
0.28425,0.6131719718644357
0.2845,0.5672048245286537
0.28475,0.5209474223672629
0.285,0.4754023470268839
0.28525,0.43037223738020386
0.2855,0.3860597891871743
0.28575,0.3428677547460472
0.286,0.3007989425344155
0.28625,0.2599562168401716
0.2865,0.2203524973825935
0.28675,0.1818907589234447
0.287,0.14451403086835488
0.28725,0.10820539685828096
0.2875,0.07283799435142939
0.28775,0.03841501419533417
0.288,0.004839700189535924
0.28825,-0.027984651361405037
0.2885,-0.0600546921042143
0.28875,-0.09146702210272535
0.289,-0.12221819031285414
0.28925,-0.15260469506693952
0.2895,-0.18252298456715682
0.28975,-0.2120694573880487
0.29,-0.24144046298803262
0.29025,-0.2705323022298695
0.2905,-0.2996412279099115
0.29075,-0.328763445296184
0.291,-0.35789511267505025
0.29125,-0.3871323419065735
0.2915,-0.41637119898824837
0.29175,-0.4456077046272857
0.292,-0.47493783482107055
0.29225,-0.5042575214459875
0.2925,-0.5334626528542684
0.29275,-0.5625490744789743
0.293,-0.5913125894468352
0.29325,-0.6198489591990171
0.2935,-0.6477539041195833
0.29375,-0.6751231041716351
0.294,-0.7016521995409777
0.29425,-0.7271367912872658
0.2945,-0.7514724420024386
0.29475,-0.7744546764764588
0.295,-0.7957789823701087
0.29525,-0.8151708108948805
0.2955,-0.832435577499695
0.29575,-0.8477586625645488
0.296,-0.8611054121006754
0.29625,-0.8730711384575018
0.2965,-0.8838511210358518
0.29675,-0.8938406070076984
0.297,-0.9041348120419728
0.29725,-0.9145289210366644
0.2975,-0.9270180888567541
0.29775,-0.9405974410781841
0.298,-0.9582620747374485
0.29825,-0.9790070590869597
0.2985,-1.0048274363557916
0.29875,-1.0357182225159605
0.299,-1.0706744080538522
0.29925,-1.1106909587468885
0.2995,-1.1557628164451492
0.29975,-1.2038848998579461
0.3,-1.2560521053450808
0.30025,-1.3102593077128655
0.3005,-1.3665013610144916
0.30075,-1.423773099354936
0.301,-1.4820693376999885
0.30125,-1.5384848726894886
0.3015,-1.5939144834544514
0.30175,-1.647452932438165
0.302,-1.6987949662208628
0.30225,-1.7478253163481108
0.3025,-1.7949887001625298
0.30275,-1.8408898216389238
0.303,-1.8862933722224933
0.30325,-1.9324740316701734
0.3035,-1.980726468894795
0.30375,-2.0346453428120674
0.304,-2.09672530319013
0.30425,-2.1657609915016476
0.3045,-2.2378470417781893
0.30475,-2.3038780814668742
0.305,-2.3528487322890057
0.30525,-2.3727536111007335
0.3055,-2.344587330755347
0.30575,-2.2589445009674116
0.306,-2.1150197291781665
0.30625,-1.9226076214225158
0.3065,-1.7021027831970277
0.30675,-1.4854998203291734
0.307,-1.3327933398473368
0.30725,-1.2859779508517852
0.3075,-1.3690482653860778
0.30775,-1.569998899309173
0.308,-1.849824473167741
0.30825,-2.158519613068762
0.3085,-2.450078951552152
0.30875,-2.6943971284633714
0.309,-2.8757687918256964
0.30925,-2.9888885987122813
0.3095,-3.039851216117548
0.30975,-3.051651321828064
0.31,-3.0402836052924975
0.31025,-3.018742768490754
0.3105,-2.997023526801893
0.31075,-2.9834206098709446
0.311,-2.9807287624742544
0.31125,-2.9890427453833643
0.3115,-3.0047573362272137
0.31175,-3.024467330352551
0.312,-3.046287541682363
0.31225,-3.0686998035722888
0.3125,-3.090537969664687
0.31275,-3.111057914740474
0.313,-3.129867535568336
0.31325,-3.1470417517512934
0.3135,-3.162875506570565
0.31375,-3.177363767826359
0.314,-3.190301528675709
0.31425,-3.201683808466992
0.3145,-3.2110056535711795
0.31475,-3.2194621382095088
0.315,-3.226648365277626
0.31525,-3.2325594671658013
0.3155,-3.2371906065754406
0.31575,-3.2405369773313586
0.316,-3.243593805190012
0.31625,-3.2453563486433143
0.3165,-3.247819899718128
0.31675,-3.2499797847709972
0.317,-3.251831365278341
0.31725,-3.255370038621683
0.3175,-3.259591238867942
0.31775,-3.2654904375446137
0.318,-3.273063144409686
0.31825,-3.2833049082162034
0.3185,-3.295211317471346
0.31875,-3.3087780011898356
0.319,-3.3250006296416292
0.31925,-3.3448749150937007
0.3195,-3.3663966125458615
0.31975,-3.3915615204603937
0.32,-3.4193654814854773
0.32025,-3.448804383172223
0.3205,-3.481874158685219
0.32075,-3.5165707875064367
0.321,-3.552890296132441
0.32125,-3.5898287587647086
0.3215,-3.6283822979930154
0.32175,-3.667547085471707
0.322,-3.7073193425887623
0.32225,-3.746695341127592
0.3225,-3.78667140392136
0.32275,-3.826243905499778
0.323,-3.865409272728275
0.32325,-3.9031639854393907
0.3235,-3.939504577056307
0.32375,-3.9754276352083844
0.324,-4.009929802338712
0.32425,-4.04200777630333
0.3245,-4.072758310962335
0.32475,-4.101478216762435
0.325,-4.1282643613111984
0.32525,-4.153113669942535
0.3255,-4.1763231262736635
0.32575,-4.197789772753179
0.326,-4.217610711200346
0.32625,-4.235783103335342
0.3265,-4.25250417130052
0.32675,-4.267861198172489
0.327,-4.281815528464953
0.32725,-4.29448256862228
0.3275,-4.305921787503587
0.32775,-4.316216716857415
0.328,-4.325404951786772
0.32825,-4.333694151204554
0.3285,-4.340912038279218
0.32875,-4.347356400870658
0.329,-4.353125091956165
0.32925,-4.3580160300464605
0.3295,-4.362327199591659
0.32975,-4.366056651377152
0.33,-4.3691025029092865
0.33025,-4.37136293879083
0.3305,-4.373036211086077
0.33075,-4.373920639675619
0.331,-4.373924612600672
0.33125,-4.373056586396841
0.3315,-4.371165086417415
0.33175,-4.368148707145952
0.332,-4.363866112498245
0.33225,-4.358166036113515
0.3325,-4.350897281634858
0.33275,-4.341818722978805
0.333,-4.330839304594037
0.33325,-4.317658041709128
0.3335,-4.3019740205693475
0.33375,-4.283686398662389
0.334,-4.2626944049330655
0.33425,-4.238797339986881
0.3345,-4.213394576282443
0.33475,-4.185485558312715
0.335,-4.156069802775013
0.33525,-4.125146898729778
0.3355,-4.094716507748029
0.33575,-4.064778364047552
0.336,-4.035332274617652
0.33625,-4.0093781193326405
0.3365,-3.9859158510538486
0.33675,-3.9659454957202467
0.337,-3.949467152427624
0.33725,-3.9374809934963273
0.3375,-3.9309872645274746
0.33775,-3.9269862844477306
0.338,-3.927478445542552
0.33825,-3.931464213477908
0.3385,-3.9379441273105016
0.33875,-3.9449187994864348
0.339,-3.9533889158283366
0.33925,-3.96235523551097
0.3395,-3.968818591025255
0.33975,-3.974779888130783
0.34,-3.9782401057967616
0.34025,-3.978900296131439
0.3405,-3.9773615842999615
0.34075,-3.97342516843075
0.341,-3.967392319510308
0.34125,-3.9596643812665575
0.3415,-3.950942770040655
0.34175,-3.944328974647361
0.342,-3.9424245562238807
0.34225,-3.9467311480673573
0.3425,-3.957050455460823
0.34275,-3.972184255487876
0.343,-3.9861343968358325
0.34325,-3.986202799587685
0.3435,-3.958791455002582
0.34375,-3.8929024252851447
0.344,-3.7759378433434145
0.34425,-3.598699912535627
0.3445,-3.362390906405804
0.34475,-3.0906131684081077
0.345,-2.8173691116201827
0.34525,-2.5776612184453036
0.3455,-2.4204920403036114
0.34575,-2.392864197312221
0.346,-2.4947803779545037
0.34625,-2.6822433387383717
0.3465,-2.9152559038438106
0.34675,-3.1548209647594962
0.347,-3.3614414799087844
0.34725,-3.5066204742649276
0.3475,-3.5858610389556995
0.34775,-3.6046663308573943
0.348,-3.5720395721784115
0.34825,-3.50198405003225
0.3485,-3.413503116000245
0.34875,-3.32260018568385
0.349,-3.2393787382468022
0.34925,-3.166942315946958
0.3495,-3.1064845236581307
0.34975,-3.0558390283817523
0.35,-3.009979558748724
0.35025,-2.966019904511192
0.3505,-2.922663916024647
0.35075,-2.879015503720169
0.351,-2.8341786375671005
0.35125,-2.7877573465260594
0.3515,-2.739755717992522
0.35175,-2.6903778972309103
0.352,-2.6391280867994458
0.35225,-2.586710545965687
0.3525,-2.531929590112961
0.35275,-2.47578959013768
0.353,-2.418294971837784
0.35325,-2.359450215292204
0.3535,-2.299259854231635
0.35375,-2.2367284754005268
0.354,-2.1748607179106427
0.35425,-2.1106612725859333
0.3545,-2.0461348812992326
0.35475,-1.9812863363004865
0.355,-1.9161204795369948
0.35525,-1.8516422019653525
0.3555,-1.7888564428556726
0.35575,-1.725768189087718
0.356,-1.6643824744395037
0.35625,-1.6047043788680264
0.3565,-1.5467390277827104
0.35675,-1.4904915913112111
0.357,-1.4369672835581109
0.35725,-1.3861713618562561
0.3575,-1.338109126011194
0.35775,-1.292785917538496
0.358,-1.2502071188943935
0.35825,-1.211378152699553
0.3585,-1.1753044809564182
0.35875,-1.1409916042599362
0.359,-1.1094450610020432
0.35925,-1.0786704265698357
0.3595,-1.0506733125377479
0.35975,-1.022459365853653
0.36,-0.996034268019203
0.36025,-0.9704037342643721
0.3605,-0.9455735127165139
0.36075,-0.9205493835638561
0.361,-0.8953371582137514
0.36125,-0.8699426784456601
0.3615,-0.8443718155591612
0.36175,-0.8176304695169385
0.362,-0.7897245680830702
0.36225,-0.7616600659565309
0.3625,-0.731442943900356
0.36275,-0.7000792078661959
0.363,-0.6665748881148693
0.36325,-0.6321360383325267
0.3635,-0.5957687347431732
0.36375,-0.5577790752169879
0.364,-0.5183731783753224
0.36425,-0.47765718269181523
0.3645,-0.4355372455904025
0.36475,-0.39231954253977297
0.365,-0.3479102661449489
0.36525,-0.3025156252356884
0.3655,-0.25624184395222627
0.36575,-0.20899516082814223
0.366,-0.16096182787083962
0.36625,-0.1122581096395108
0.3665,-0.06295028232091744
0.36675,-0.013124632802977782
0.367,0.03714254225349386
0.36725,0.0877549373450128
0.3675,0.13862623905717378
0.36775,0.1897401269980836
0.368,0.2410902747329933
0.36825,0.2926203507203343
0.3685,0.3443240192486946
0.36875,0.3961949413748573
0.369,0.4482567758624841
0.36925,0.5005531801215903
0.3695,0.5531478111483464
0.36975,0.6061343264654059
0.37,0.6595563850622013
0.37025,0.7136376483355192
0.3705,0.7684717810297407
0.37075,0.8242524521770591
0.371,0.8810733360370475
0.37125,0.9393281130359112
0.3715,0.9991104707048112
0.37175,1.0607141046175739
0.372,1.1250327193271594
0.37225,1.1918600293011912
0.3725,1.260489759856029
0.37275,1.3316156480895431
0.373,1.4026314438121192
0.37325,1.474530910476129
0.3735,1.5453078261033257
0.37375,1.6169559842103518
0.374,1.6864691947319324
0.37425,1.753841284941884
0.3745,1.8200661003715068
0.37475,1.882137505725489
0.375,1.9420493857948988
0.37525,1.9977956463674342
0.3755,2.0483702151344865
0.37575,2.094767042595025
0.376,2.13598010295623
0.37625,2.1710033950305085
0.3765,2.2028309431290025
0.37675,2.230456797951199
0.377,2.255875037470785
0.37725,2.280079767817289
0.3775,2.3030651241536666
0.37775,2.325825271549422
0.378,2.349354405849418
0.37825,2.3736467545378956
0.3785,2.3992965775979105
0.37875,2.427298168365753
0.379,2.4590458543804856
0.37925,2.4922339982281394
0.3795,2.525056998380868
0.37975,2.555709290030407
0.38,2.5831313459162395
0.38025,2.6064796771478194
0.3805,2.625486834021251
0.38075,2.640201406829723
0.381,2.6506180266681882
0.38125,2.6586313662314964
0.3815,2.6643361406065136
0.38175,2.687727108057542
0.382,2.7507990708053156
0.38225,2.8685468757991868
0.3825,3.0452654154825494
0.38275,3.2770496285512607
0.383,3.549794500705042
0.38325,3.8431950653916283
0.3835,4.123246404543662
0.38375,4.332943649308105
0.384,4.442281980768182
0.38425,4.421256630657561
0.3845,4.278862882066866
0.38475,4.062096070142218
0.385,3.824951582775856
0.38525,3.6084248612885514
0.3855,3.4377114011039427
0.38575,3.330206752414405
0.386,3.287506520838606
0.38625,3.302406368070419
0.3865,3.3619020125193457
0.38675,3.445989229942007
0.387,3.5396638540650085
0.38725,3.6289217771986397
0.3875,3.7071589508417766
0.38775,3.772671386277419
0.388,3.827155155159194
0.38825,3.8742063900883745
0.3885,3.9163212851816493
0.38875,3.955496096629217
0.389,3.9933271432434347
0.38925,4.03091080699768
0.3895,4.069243533555542
0.38975,4.108621832790046
0.39,4.1489422792930775
0.39025,4.190001512874659
0.3905,4.231396239052258
0.39075,4.27362322952982
0.391,4.3161793226666285
0.39125,4.3602614239357855
0.3915,4.404866506372349
0.39175,4.44999161101096
0.392,4.495633847312955
0.39225,4.541790393582864
0.3925,4.587458497374271
0.39275,4.633635475884874
0.393,4.679318716340812
0.39325,4.724505676370089
0.3935,4.769193884365124
0.39375,4.812380939834253
0.394,4.8540645137422995
0.39425,4.894242348839948
0.3945,4.931912259982083
0.39475,4.967072134434842
0.395,4.998719932171541
0.39525,5.028853686157177
0.3955,5.054471502621758
0.39575,5.077571561322114
0.396,5.097152115792402
0.39625,5.114211493583094
0.3965,5.126748096488503
0.39675,5.135760400762762
0.397,5.14024695732426
0.39725,5.14220639194847
0.3975,5.141637405449156
0.39775,5.138538773847933
0.398,5.132909348532132
0.39825,5.124748056400967
0.3985,5.116053900000007
0.39875,5.104825957643825
0.399,5.093063383526954
0.39925,5.080765407823021
0.3995,5.0679313367720855
0.39975,5.053560552756154
0.4,5.039652514362903
0.40025,5.02620675643752
0.4005,5.01322289012275
0.40075,4.999700602887037
0.401,4.987639658540888
0.40125,4.976839897241287
0.4015,4.966701235484349
0.40175,4.9574236660860445
0.402,4.949007258151124
0.40225,4.941452157030171
0.4025,4.934558584264847
0.40275,4.928426837521254
0.403,4.922897290511538
0.40325,4.917900392903679
0.4035,4.913386670219453
0.40375,4.909226723720665
0.404,4.905511230283624
0.40425,4.901860942261867
0.4045,4.8984766873371735
0.40475,4.895159368358938
0.405,4.891909963171821
0.40525,4.8885295244318225
0.4055,4.884919179410719
0.40575,4.881080129788968
0.406,4.876913651437029
0.40625,4.872421094185251
0.4065,4.867503881582238
0.40675,4.862263510641809
0.407,4.85660155157863
0.40725,4.850619647532422
0.4075,4.844219514280932
0.40775,4.837602939941649
0.408,4.830671784662326
0.40825,4.823727980300327
0.4085,4.816673530090924
0.40875,4.8098105083044995
0.409,4.8031410598928215
0.40925,4.796967400124332
0.4095,4.791501814208618
0.40975,4.786880656910033
0.41,4.783364352150607
0.41025,4.781177392602229
0.4105,4.780618339268276
0.41075,4.781769821054647
0.411,4.784434534330333
0.41125,4.788515242477573
0.4115,4.793814775431698
0.41175,4.799436029210688
0.412,4.80558196543457
0.41225,4.812255610834677
0.4125,4.817460056752927
0.41275,4.8201984586311015
0.413,4.8214740354903265
0.41325,4.818290069400698
0.4135,4.811649904941281
0.41375,4.799556948650473
0.414,4.782014668466849
0.41425,4.760026593160581
0.4145,4.733596311755531
0.41475,4.701727472942114
0.415,4.665423784480974
0.41525,4.624689012597637
0.4155,4.581526981368235
0.41575,4.535941572096333
0.416,4.489936722681015
0.41625,4.442516426976338
0.4165,4.395284734142248
0.41675,4.3492457479869735
0.417,4.304703626301214
0.41725,4.261962580183977
0.4175,4.221026873360397
0.41775,4.181550821491418
0.418,4.143058791475764
0.41825,4.10469520074389
0.4185,4.065324516544524
0.41875,4.023881255223378
0.419,3.9764699814946645
0.41925,3.9205953077051228
0.4195,3.857161893090941
0.41975,3.79037444302749
0.42,3.7272377082722485
0.42025,3.6777564842007266
0.4205,3.6569356100357755
0.42075,3.68077996807025
0.421,3.759694482883257
0.42125,3.8954841205500026
0.4215,4.081353887845468
0.42175,4.301908831441966
0.422,4.524154037100779
0.42225,4.686094628857953
0.4225,4.753735768204382
0.42275,4.701082653260334
0.423,4.523140517944591
0.42325,4.254914631138237
0.4235,3.9474102958433064
0.42375,3.6476328483364022
0.424,3.386187657317456
0.42425,3.1832801230536885
0.4245,3.0467156765189993
0.42475,2.9688997785288183
0.425,2.937837918870732
0.42525,2.9395356154307772
0.4255,2.959998413315815
0.42575,2.982231883971843
0.426,2.9952416242987248
0.42625,2.9950332557610664
0.4265,2.9835124234958355
0.42675,2.9634847954164045
0.427,2.9369560613136727
0.42725,2.9072319319538176
0.4275,2.8770181381734234
0.42775,2.8467204299716338
0.428,2.8168445755998848
0.42825,2.787696360648929
0.4285,2.759531587133796
0.42875,2.7324360725763754
0.429,2.706475649086069
0.42925,2.68159616243854
0.4295,2.6578734711527416
0.42975,2.6353134455663376
0.43,2.613821966909726
0.43025,2.5937049263787175
0.4305,2.5736682242061497
0.43075,2.5555177687324746
0.431,2.537259475475493
0.43125,2.5198992661994204
0.4315,2.5024430679834615
0.43175,2.4848968122898674
0.432,2.4672664340319295
0.43225,2.4495578706416814
0.4325,2.430777061137892
0.43275,2.4109299451940327
0.433,2.389022462206806
0.43325,2.3650605503650315
0.4335,2.3400501457193155
0.43375,2.3119971812524085
0.434,2.28190758595066
0.43425,2.247787283876415
0.4345,2.211642193241829
0.43475,2.172478225483976
0.435,2.1303012843415656
0.43525,2.0851172649333165
0.4355,2.03693205283827
0.43575,1.9857515231779526
0.436,1.931581539700844
0.43625,1.8764279538690123
0.4365,1.8182966039472865
0.43675,1.7581933140948949
0.437,1.696123893459978
0.43725,1.6340941352768121
0.4375,1.5711098159662518
0.43775,1.5071766942391231
0.438,1.4433005102030523
0.43825,1.379486984472791
0.4385,1.3167418172839462
0.43875,1.2540706876106738
0.439,1.1917792522870279
0.43925,1.131073145132571
0.4395,1.071457976081873
0.43975,1.0132393303185345
0.44,0.956422767413509
0.44025,0.9013438204680838
0.4405,0.8478179952614741
0.44075,0.7957407694033715
0.441,0.7450875914914079
0.44125,0.6958638802737557
0.4415,0.6478750238169529
0.44175,0.6012263786792079
0.442,0.555723269089051
0.44225,0.5113709861298341
0.4425,0.4680747869298131
0.44275,0.42573989385833094
0.443,0.38437149372783397
0.44325,0.3438747370022664
0.4435,0.30415473701153395
0.44375,0.2647165691725881
0.444,0.2268652702168873
0.44425,0.1892058374246397
0.4445,0.15174322786572603
0.44475,0.11548235764763136
0.445,0.07842810117032471
0.44525,0.04258529038832125
0.4455,0.0069587140799815955
0.44575,-0.02844688287577081
0.446,-0.06362680021528379
0.44625,-0.0985763829983687
0.4465,-0.13229102230880607
0.44675,-0.16576615594697952
0.447,-0.19799726911460314
0.44725,-0.22917989509136955
0.4475,-0.259509615903489
0.44775,-0.28868206298386456
0.448,-0.31649291782406314
0.44825,-0.3428379126176019
0.4485,-0.3675128308948713
0.44875,-0.39051350814920255
0.449,-0.41153583245433417
0.44925,-0.4304757450728165
0.4495,-0.4472292410556501
0.44975,-0.46143236983265035
0.45,-0.4731612357938718
0.45025,-0.4827319988615799
0.4505,-0.4908008750530639
0.45075,-0.4979641370338605
0.451,-0.5050181146616141
0.45125,-0.5124591955202028
0.4515,-0.5205838254442721
0.45175,-0.5313885090339618
0.452,-0.5438698101598007
0.45225,-0.5600243524576429
0.4525,-0.5808488198136441
0.45275,-0.6053399568391145
0.453,-0.6344945693352644
0.45325,-0.6683095247476463
0.4535,-0.7057817526103822
0.45375,-0.7469082449799712
0.454,-0.790686056858657
0.45425,-0.836112306607326
0.4545,-0.8841841763478149
0.45475,-0.9320989123545759
0.455,-0.9802538254356952
0.45525,-1.027246291303113
0.4555,-1.0729737509320822
0.45575,-1.1166937109096995
0.456,-1.1579237437726242
0.45625,-1.196241488333686
0.4565,-1.2319846499976552
0.45675,-1.2656510010657362
0.457,-1.2982383810291587
0.45725,-1.331244696851416
0.4575,-1.366467923239491
0.45775,-1.4067061029036494
0.458,-1.452557346806122
0.45825,-1.5060198343983373
0.4585,-1.5620918138469053
0.45875,-1.614771602248118
0.459,-1.6540575858310969
0.45925,-1.6659482201494593
0.4595,-1.637442030261534
0.45975,-1.5585376108990208
0.46,-1.4173336266241745
0.46025,-1.220528811975417
0.4605,-0.9854219716013722
0.46075,-0.7459119803833132
0.461,-0.5489977835460107
0.46125,-0.44367839675695
0.4615,-0.4579529062139007
0.46175,-0.5948204687208763
0.462,-0.8302803117524126
0.46225,-1.1163317335061707
0.4625,-1.398974102943895
0.46275,-1.6468068598206937
0.463,-1.8380295147026569
0.46325,-1.9634416489727526
0.4635,-2.025442914825121
0.46375,-2.0360330352476477
0.464,-2.0092118039929154
0.46425,-1.9649790855374618
0.4645,-1.9163348150294297
0.46475,-1.8742789982245591
0.465,-1.8448117114106106
0.46525,-1.8259331013200886
0.4655,-1.8156433850315141
0.46575,-1.810542849858989
0.466,-1.8086318532303547
0.46625,-1.808210822553698
0.4665,-1.8077802550724773
0.46675,-1.806340717709096
0.467,-1.803092846897072
0.46725,-1.7977373484017976
0.4675,-1.7903749971299125
0.46775,-1.781406636927345
0.468,-1.771163180366008
0.46825,-1.7592656085192941
0.4685,-1.7456749707262798
0.46875,-1.7304923843447824
0.469,-1.713709034493225
0.46925,-1.6954261737814682
0.4695,-1.6755451220305473
0.46975,-1.6553672659813907
0.47,-1.632794058992644
0.47025,-1.610827020727544
0.4705,-1.587467736829971
0.47075,-1.5647178585897072
0.471,-1.5415791025969567
0.47125,-1.5180532503861996
0.4715,-1.4961421480694506
0.47175,-1.4748477059589489
0.472,-1.455171898179363
0.47225,-1.4371167622696066
0.4725,-1.4216843987742807
0.47275,-1.407876970824843
0.473,-1.3966967037105884
0.47325,-1.3881458844394672
0.4735,-1.38122686128888
0.47375,-1.3779420433464424
0.474,-1.3772939000409115
0.47425,-1.3782849606632208
0.4745,-1.3829178138778278
0.47475,-1.3891951072243518
0.475,-1.398119546609693
0.47525,-1.4086938957906123
0.4755,-1.4199209758469444
0.47575,-1.4328036646454607
0.476,-1.4463448962945546
0.47625,-1.4605476605897898
0.4765,-1.4754150024503585
0.47675,-1.4889500213466778
0.477,-1.5031558707190809
0.47725,-1.5170357573878233
0.4775,-1.529492940954356
0.47775,-1.541030733194136
0.478,-1.551352497440942
0.47825,-1.5601616479629032
0.4785,-1.5672916493302165
0.47875,-1.5726560157747875
0.479,-1.5763483105418752
0.47925,-1.5783421452337456
0.4795,-1.5786411791456014
0.47975,-1.5772491185937525
0.48,-1.5743697162363184
0.48025,-1.5700067703862974
0.4805,-1.564064124317479
0.48075,-1.557045665562953
0.481,-1.54845532520667
0.48125,-1.5385970771678166
0.4815,-1.5274749374785146
0.48175,-1.515092963554618
0.482,-1.5024552534599536
0.48225,-1.4885659451639974
0.4825,-1.4734292157932511
0.48275,-1.4580492808762668
0.483,-1.4424303935825957
0.48325,-1.4265768439557034
0.4835,-1.4094929581400315
0.48375,-1.3921830976023073
0.484,-1.3736516583472032
0.48425,-1.355903070127546
0.4845,-1.3369417956491574
0.48475,-1.3187723297704934
0.485,-1.2993991986971398
0.48525,-1.2798269591714129
0.4855,-1.2590601976571254
0.48575,-1.2391035295196517
0.486,-1.216961598201465
0.48625,-1.1946390743932525
0.4865,-1.17114065520079
0.48675,-1.1474710633076501
0.487,-1.1206350461339656
0.48725,-1.0936373749912491
0.4875,-1.0643828442336511
0.48775,-1.0331762704055034
0.488,-0.9998224913855392
0.48825,-0.9642263655277481
0.4885,-0.9262927707992146
0.48875,-0.8863966039147693
0.489,-0.8446327794690147
0.48925,-0.801416229065427
0.4895,-0.7571819004430987
0.48975,-0.7127347566008722
0.49,-0.6683797749193605
0.49025,-0.6258219462807366
0.4905,-0.5851662741866317
0.49075,-0.5474177738741076
0.491,-0.5125814714300344
0.49125,-0.48266240290389223
0.4915,-0.45766561341915696
0.49175,-0.4365961562835184
0.492,-0.4204590920979238
0.49225,-0.40925948786475996
0.4925,-0.40200241609517384
0.49275,-0.39769295391576365
0.493,-0.3953361821748025
0.49325,-0.3954371845480843
0.4935,-0.3961010466445778
0.49375,-0.3969328551119987
0.494,-0.3971376967425768
0.49425,-0.39624065757891425
0.4945,-0.39378682202042214
0.49475,-0.38934127193009294
0.495,-0.3825890857421992
0.49525,-0.37383533757060433
0.4955,-0.36368509631827173
0.49575,-0.3529434247877015
0.496,-0.343215378792869
0.49625,-0.33470600627240565
0.4965,-0.33122034640451625
0.49675,-0.3327634287234881
0.497,-0.34434027223818536
0.49725,-0.3659558845525168
0.4975,-0.38261526098805076
0.49775,-0.38032338370900026
0.498,-0.34608522084962706
0.49825,-0.2719057256442634
0.4985,-0.1507898355600683
0.49875,0.020957528567288344
0.499,0.24523146339491944
0.49925,0.5171270839308633
0.4995,0.7959395243888442
0.49975,1.0296639390396316
0.5,1.1782955030587101
0.50025,1.2098294133703007
0.5005,1.1102608894874089
0.50075,0.914585174347879
0.501,0.66979753514626
0.50125,0.41989326416141654
0.5015,0.20426767957962824
0.50175,0.047716126313152724
0.502,-0.04456602318597247
0.50225,-0.07598336811690065
0.5025,-0.05654047852603977
0.50275,0.0017581054918408556
0.503,0.07790787458720577
0.50325,0.15490435094402136
0.5035,0.22574308906240304
0.50375,0.2854196765357204
